--------- beginning of main
07-12 18:24:27.863  2370  2370 I zygote  : Late-enabling -Xcheck:jni
07-12 18:24:29.350  2370  2370 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:31:51.750  2370  4036 D SummariserIntentService: Video{id='1882', data='/storage/emulated/0/Download/Nearby/20200312_194330!001.mp4', name='20200312_194330!001.mp4', size=16898970, visible=true, mimeType='video/mp4'}
07-12 18:31:51.750  2370  4036 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194330/20200312_194330!001.mp4
07-12 18:31:51.753  2370  4036 I FfmpegTools: Running ffmpeg with:
07-12 18:31:51.753  2370  4036 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194330!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194330!001.txt -f null -
07-12 18:31:51.955  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f464ba0] sws_param option is deprecated and ignored
07-12 18:31:57.764  2370  4036 W Summariser: No activity detected
07-12 18:31:57.766  2370  4036 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194330!001.mp4
07-12 18:31:57.839  2370  4036 W Summariser: Summarisation completed
07-12 18:31:57.839  2370  4036 W Summariser:   filename: 20200312_194330!001.mp4
07-12 18:31:57.839  2370  4036 W Summariser:   active sections: 0
07-12 18:31:57.839  2370  4036 W Summariser:   time: 06.014s
07-12 18:31:57.839  2370  4036 W Summariser:   original duration: 16.01
07-12 18:31:57.839  2370  4036 W Summariser:   summarised duration: -1.00
07-12 18:31:57.839  2370  4036 W Summariser:   noise tolerance: 45.00
07-12 18:31:57.839  2370  4036 W Summariser:   quality: 23
07-12 18:31:57.839  2370  4036 W Summariser:   speed: medium
07-12 18:31:57.839  2370  4036 W Summariser:   freeze duration: 1.00
07-12 18:31:57.841  2370  4036 V ProcessingVideosEventHandler: onRemove
07-12 18:31:57.860  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:57.871  2370  2510 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:31:57.871  2370  2510 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:32:09.528  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@170557)
07-12 18:32:09.529  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5726713983720199247:20200312_194730!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:32:09.536  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:09.760  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5b7f844)
07-12 18:32:13.824  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:13.824  2370  2370 W NearbyFragment: Completed downloading 20200312_194730!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 04.294s
07-12 18:32:13.829  2370  2370 V FileManager: External storage is readable
07-12 18:32:13.829  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194730
07-12 18:32:13.830  2370  2370 D NearbyFragment: Summarising 20200312_194730!001.mp4
07-12 18:32:13.830  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194730!001.mp4
07-12 18:32:13.836  2370  2370 D VideoManager: videoCursor is null
07-12 18:32:13.856  2370  2370 V VideoManager: videoFromCursor
07-12 18:32:13.857  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:32:13.858  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:32:13.862  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:13.867  2370  4077 V SummariserIntentService: onHandleIntent
07-12 18:32:13.869  2370  4077 D SummariserIntentService: Video{id='1883', data='/storage/emulated/0/Download/Nearby/20200312_194730!001.mp4', name='20200312_194730!001.mp4', size=16934031, visible=true, mimeType='video/mp4'}
07-12 18:32:13.869  2370  4077 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194730/20200312_194730!001.mp4
07-12 18:32:13.870  2370  4077 I FfmpegTools: Running ffmpeg with:
07-12 18:32:13.870  2370  4077 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194730!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194730!001.txt -f null -
07-12 18:32:14.017  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f3e4000] sws_param option is deprecated and ignored
07-12 18:32:19.882  2370  4077 W Summariser: No activity detected
07-12 18:32:19.883  2370  4077 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194730!001.mp4
07-12 18:32:19.958  2370  4077 W Summariser: Summarisation completed
07-12 18:32:19.958  2370  4077 W Summariser:   filename: 20200312_194730!001.mp4
07-12 18:32:19.958  2370  4077 W Summariser:   active sections: 0
07-12 18:32:19.958  2370  4077 W Summariser:   time: 06.014s
07-12 18:32:19.958  2370  4077 W Summariser:   original duration: 16.02
07-12 18:32:19.958  2370  4077 W Summariser:   summarised duration: -1.00
07-12 18:32:19.958  2370  4077 W Summariser:   noise tolerance: 45.00
07-12 18:32:19.958  2370  4077 W Summariser:   quality: 23
07-12 18:32:19.958  2370  4077 W Summariser:   speed: medium
07-12 18:32:19.958  2370  4077 W Summariser:   freeze duration: 1.00
07-12 18:32:19.959  2370  4077 V ProcessingVideosEventHandler: onRemove
07-12 18:32:19.969  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:19.986  2370  2695 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:32:19.986  2370  2695 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:32:37.319  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@fa644e5)
07-12 18:32:37.319  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6738144305077303054:20200312_194830!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:32:37.329  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:37.398  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@e74bba)
07-12 18:32:45.682  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:45.685  2370  2370 W NearbyFragment: Completed downloading 20200312_194830!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 08.363s
07-12 18:32:45.700  2370  2370 V FileManager: External storage is readable
07-12 18:32:45.703  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194830
07-12 18:32:45.703  2370  2370 D NearbyFragment: Summarising 20200312_194830!001.mp4
07-12 18:32:45.704  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4
07-12 18:32:45.723  2370  2370 D VideoManager: videoCursor is null
07-12 18:32:45.748  2370  2370 V VideoManager: videoFromCursor
07-12 18:32:45.749  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:32:45.750  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:32:45.753  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:32:45.778  2370  4133 V SummariserIntentService: onHandleIntent
07-12 18:32:45.779  2370  4133 D SummariserIntentService: Video{id='1884', data='/storage/emulated/0/Download/Nearby/20200312_194830!001.mp4', name='20200312_194830!001.mp4', size=16986763, visible=true, mimeType='video/mp4'}
07-12 18:32:45.779  2370  4133 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:32:45.781  2370  4133 I FfmpegTools: Running ffmpeg with:
07-12 18:32:45.781  2370  4133 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194830!001.txt -f null -
07-12 18:32:45.887  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f3e6340] sws_param option is deprecated and ignored
07-12 18:32:51.653  2370  4133 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4
07-12 18:32:51.729  2370  4133 W Summariser: 2 active sections found
07-12 18:32:51.729  2370  4133 I FfmpegTools: Running ffmpeg with:
07-12 18:32:51.729  2370  4133 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4 -filter_complex [0:v]trim=0.000000:6.405000,setpts=PTS-STARTPTS[v0];[0:a]atrim=0.000000:6.405000,asetpts=PTS-STARTPTS[a0];[0:v]trim=14.379000:16.010000,setpts=PTS-STARTPTS[v1];[0:a]atrim=14.379000:16.010000,asetpts=PTS-STARTPTS[a1];[v0][a0][v1][a1]concat=n=2:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:32:51.856  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f7d2740] sws_param option is deprecated and ignored
07-12 18:32:51.857  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f7d2860] sws_param option is deprecated and ignored
07-12 18:33:13.220  2370  4133 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4
07-12 18:33:13.304  2370  4133 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:33:13.353  2370  4133 W Summariser: Summarisation completed
07-12 18:33:13.353  2370  4133 W Summariser:   filename: 20200312_194830!001.mp4
07-12 18:33:13.353  2370  4133 W Summariser:   active sections: 2
07-12 18:33:13.353  2370  4133 W Summariser:   time: 27.440s
07-12 18:33:13.353  2370  4133 W Summariser:   original duration: 16.01
07-12 18:33:13.353  2370  4133 W Summariser:   summarised duration: 8.10
07-12 18:33:13.353  2370  4133 W Summariser:   noise tolerance: 45.00
07-12 18:33:13.353  2370  4133 W Summariser:   quality: 23
07-12 18:33:13.353  2370  4133 W Summariser:   speed: medium
07-12 18:33:13.353  2370  4133 W Summariser:   freeze duration: 1.00
07-12 18:33:13.353  2370  4133 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:33:13.360  2370  4133 D VideoManager: videoCursor is null
07-12 18:33:13.402  2370  4133 V VideoManager: videoFromCursor
07-12 18:33:13.407  2370  4133 W NearbyFragment: Sending 20200312_194830!001.mp4 to Shark 1S [9c8f]
07-12 18:33:13.411  2370  4133 V ProcessingVideosEventHandler: onRemove
07-12 18:33:13.438  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:13.464  2370  2510 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:33:13.464  2370  2510 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:33:14.363  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:22.672  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@8c849e0)
07-12 18:33:22.672  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5108816932076154195:20200312_195230!000.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:33:22.681  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:22.761  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@709e499)
07-12 18:33:27.786  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:27.786  2370  2370 W NearbyFragment: Completed downloading 20200312_195230!000.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.114s
07-12 18:33:27.793  2370  2370 V FileManager: External storage is readable
07-12 18:33:27.793  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_195230
07-12 18:33:27.794  2370  2370 D NearbyFragment: Summarising 20200312_195230!000.mp4
07-12 18:33:27.794  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_195230!000.mp4
07-12 18:33:27.799  2370  2370 D VideoManager: videoCursor is null
07-12 18:33:27.819  2370  2370 V VideoManager: videoFromCursor
07-12 18:33:27.820  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:33:27.821  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:33:27.825  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:27.830  2370  4255 V SummariserIntentService: onHandleIntent
07-12 18:33:27.831  2370  4255 D SummariserIntentService: Video{id='1887', data='/storage/emulated/0/Download/Nearby/20200312_195230!000.mp4', name='20200312_195230!000.mp4', size=16897687, visible=true, mimeType='video/mp4'}
07-12 18:33:27.831  2370  4255 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_195230/20200312_195230!000.mp4
07-12 18:33:27.833  2370  4255 I FfmpegTools: Running ffmpeg with:
07-12 18:33:27.833  2370  4255 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195230!000.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_195230!000.txt -f null -
07-12 18:33:27.949  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xa5625cc0] sws_param option is deprecated and ignored
07-12 18:33:34.508  2370  4255 W Summariser: No activity detected
07-12 18:33:34.510  2370  4255 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_195230!000.mp4
07-12 18:33:34.568  2370  4255 W Summariser: Summarisation completed
07-12 18:33:34.568  2370  4255 W Summariser:   filename: 20200312_195230!000.mp4
07-12 18:33:34.568  2370  4255 W Summariser:   active sections: 0
07-12 18:33:34.568  2370  4255 W Summariser:   time: 06.677s
07-12 18:33:34.568  2370  4255 W Summariser:   original duration: 16.07
07-12 18:33:34.568  2370  4255 W Summariser:   summarised duration: -1.00
07-12 18:33:34.568  2370  4255 W Summariser:   noise tolerance: 45.00
07-12 18:33:34.568  2370  4255 W Summariser:   quality: 23
07-12 18:33:34.568  2370  4255 W Summariser:   speed: medium
07-12 18:33:34.568  2370  4255 W Summariser:   freeze duration: 1.00
07-12 18:33:34.569  2370  4255 V ProcessingVideosEventHandler: onRemove
07-12 18:33:34.584  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:34.602  2370  2695 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:33:34.602  2370  2695 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:33:50.540  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@3aa4036)
07-12 18:33:50.541  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7863508821521115578:20200312_195330!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:33:50.559  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:50.717  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@ed1fb37)
07-12 18:33:54.092  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:54.092  2370  2370 W NearbyFragment: Completed downloading 20200312_195330!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.550s
07-12 18:33:54.098  2370  2370 V FileManager: External storage is readable
07-12 18:33:54.099  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_195330
07-12 18:33:54.099  2370  2370 D NearbyFragment: Summarising 20200312_195330!001.mp4
07-12 18:33:54.099  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_195330!001.mp4
07-12 18:33:54.104  2370  2370 D VideoManager: videoCursor is null
07-12 18:33:54.120  2370  2370 V VideoManager: videoFromCursor
07-12 18:33:54.122  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:33:54.122  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:33:54.126  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:33:54.130  2370  4293 V SummariserIntentService: onHandleIntent
07-12 18:33:54.131  2370  4293 D SummariserIntentService: Video{id='1888', data='/storage/emulated/0/Download/Nearby/20200312_195330!001.mp4', name='20200312_195330!001.mp4', size=16792709, visible=true, mimeType='video/mp4'}
07-12 18:33:54.131  2370  4293 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!001.mp4
07-12 18:33:54.133  2370  4293 I FfmpegTools: Running ffmpeg with:
07-12 18:33:54.133  2370  4293 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195330!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_195330!001.txt -f null -
07-12 18:33:54.276  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93ef8580] sws_param option is deprecated and ignored
07-12 18:34:00.481  2370  4293 W Summariser: 2 active sections found
07-12 18:34:00.482  2370  4293 I FfmpegTools: Running ffmpeg with:
07-12 18:34:00.482  2370  4293 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195330!001.mp4 -filter_complex [0:v]trim=0.000000:7.040000,setpts=PTS-STARTPTS[v0];[0:a]atrim=0.000000:7.040000,asetpts=PTS-STARTPTS[a0];[0:v]trim=8.741000:12.545000,setpts=PTS-STARTPTS[v1];[0:a]atrim=8.741000:12.545000,asetpts=PTS-STARTPTS[a1];[v0][a0][v1][a1]concat=n=2:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!001.mp4
07-12 18:34:00.659  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94b760c0] sws_param option is deprecated and ignored
07-12 18:34:00.659  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94b76240] sws_param option is deprecated and ignored
07-12 18:34:29.669  2370  4293 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_195330!001.mp4
07-12 18:34:29.764  2370  4293 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!001.mp4
07-12 18:34:29.820  2370  4293 W Summariser: Summarisation completed
07-12 18:34:29.820  2370  4293 W Summariser:   filename: 20200312_195330!001.mp4
07-12 18:34:29.820  2370  4293 W Summariser:   active sections: 2
07-12 18:34:29.820  2370  4293 W Summariser:   time: 35.537s
07-12 18:34:29.820  2370  4293 W Summariser:   original duration: 16.02
07-12 18:34:29.820  2370  4293 W Summariser:   summarised duration: 10.91
07-12 18:34:29.820  2370  4293 W Summariser:   noise tolerance: 45.00
07-12 18:34:29.820  2370  4293 W Summariser:   quality: 23
07-12 18:34:29.820  2370  4293 W Summariser:   speed: medium
07-12 18:34:29.820  2370  4293 W Summariser:   freeze duration: 1.00
07-12 18:34:29.821  2370  4293 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!001.mp4
07-12 18:34:29.833  2370  4293 D VideoManager: videoCursor is null
07-12 18:34:29.903  2370  4293 V VideoManager: videoFromCursor
07-12 18:34:29.907  2370  4293 W NearbyFragment: Sending 20200312_195330!001.mp4 to Shark 1S [9c8f]
07-12 18:34:29.919  2370  4293 V ProcessingVideosEventHandler: onRemove
07-12 18:34:29.957  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:34:30.024  2370  2695 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:34:30.024  2370  2695 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:34:30.272  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
