--------- beginning of main
07-12 18:38:14.424  4614  4614 I zygote  : Late-enabling -Xcheck:jni
--------- beginning of system
07-12 18:38:14.524  4614  4614 I ActivityThread: handleStopService: token=android.os.BinderProxy@aa15cae not found.
07-12 18:38:14.529  4614  4614 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:38:14.530  4614  4614 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:14.552  4614  4614 I TransferService: Registering the network receiver
07-12 18:38:14.556  4614  4614 I TransferService: Moving the service out of the Foreground state.
07-12 18:38:14.556  4614  4614 I TransferService: De-registering the network receiver.
07-12 18:38:19.516  4614  4628 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 18:38:19.525  4614  4628 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 9.464ms
07-12 18:38:49.838  4614  4614 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:47:08.190  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194330
07-12 18:47:08.191  4614  4614 D NearbyFragment: Summarising 20200312_194330!003.mp4
07-12 18:47:08.191  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194330!003.mp4
07-12 18:47:08.204  4614  4614 D VideoManager: videoCursor is null
07-12 18:47:08.237  4614  4614 V VideoManager: videoFromCursor
07-12 18:47:08.239  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:47:08.240  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:47:08.245  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:08.250  4614  5765 V SummariserIntentService: onHandleIntent
07-12 18:47:08.251  4614  5765 D SummariserIntentService: Video{id='1894', data='/storage/emulated/0/Download/Nearby/20200312_194330!003.mp4', name='20200312_194330!003.mp4', size=12624666, visible=true, mimeType='video/mp4'}
07-12 18:47:08.251  4614  5765 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194330/20200312_194330!003.mp4
07-12 18:47:08.253  4614  5765 I FfmpegTools: Running ffmpeg with:
07-12 18:47:08.253  4614  5765 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194330!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194330!003.txt -f null -
07-12 18:47:08.371  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xa5627760] sws_param option is deprecated and ignored
07-12 18:47:13.627  4614  5765 W Summariser: No activity detected
07-12 18:47:13.629  4614  5765 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194330!003.mp4
07-12 18:47:13.702  4614  5765 W Summariser: Summarisation completed
07-12 18:47:13.702  4614  5765 W Summariser:   filename: 20200312_194330!003.mp4
07-12 18:47:13.702  4614  5765 W Summariser:   active sections: 0
07-12 18:47:13.702  4614  5765 W Summariser:   time: 05.376s
07-12 18:47:13.702  4614  5765 W Summariser:   original duration: 12.01
07-12 18:47:13.702  4614  5765 W Summariser:   summarised duration: -1.00
07-12 18:47:13.702  4614  5765 W Summariser:   noise tolerance: 45.00
07-12 18:47:13.702  4614  5765 W Summariser:   quality: 23
07-12 18:47:13.702  4614  5765 W Summariser:   speed: medium
07-12 18:47:13.702  4614  5765 W Summariser:   freeze duration: 1.00
07-12 18:47:13.704  4614  5765 V ProcessingVideosEventHandler: onRemove
07-12 18:47:13.724  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:13.742  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:47:13.742  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:47:23.713  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@4bbcc0a)
07-12 18:47:23.714  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5628408758912441564:20200312_194730!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:47:23.807  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5dd1c7b)
07-12 18:47:24.005  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:29.083  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:29.084  4614  4614 W NearbyFragment: Completed downloading 20200312_194730!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.368s
07-12 18:47:29.292  4614  4614 V FileManager: External storage is readable
07-12 18:47:29.292  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194730
07-12 18:47:29.293  4614  4614 D NearbyFragment: Summarising 20200312_194730!001.mp4
07-12 18:47:29.293  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194730!001.mp4
07-12 18:47:29.300  4614  4614 V VideoManager: videoFromCursor
07-12 18:47:29.302  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:47:29.303  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:47:29.307  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:29.315  4614  5842 V SummariserIntentService: onHandleIntent
07-12 18:47:29.315  4614  5842 D SummariserIntentService: Video{id='1883', data='/storage/emulated/0/Download/Nearby/20200312_194730!001.mp4', name='20200312_194730!001.mp4', size=16934031, visible=true, mimeType='video/mp4'}
07-12 18:47:29.315  4614  5842 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194730/20200312_194730!001.mp4
07-12 18:47:29.328  4614  5842 I FfmpegTools: Running ffmpeg with:
07-12 18:47:29.328  4614  5842 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194730!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194730!001.txt -f null -
07-12 18:47:29.457  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xa43ee340] sws_param option is deprecated and ignored
07-12 18:47:35.902  4614  5842 W Summariser: No activity detected
07-12 18:47:35.903  4614  5842 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194730!001.mp4
07-12 18:47:35.983  4614  5842 W Summariser: Summarisation completed
07-12 18:47:35.983  4614  5842 W Summariser:   filename: 20200312_194730!001.mp4
07-12 18:47:35.983  4614  5842 W Summariser:   active sections: 0
07-12 18:47:35.983  4614  5842 W Summariser:   time: 06.587s
07-12 18:47:35.983  4614  5842 W Summariser:   original duration: 16.02
07-12 18:47:35.983  4614  5842 W Summariser:   summarised duration: -1.00
07-12 18:47:35.983  4614  5842 W Summariser:   noise tolerance: 45.00
07-12 18:47:35.983  4614  5842 W Summariser:   quality: 23
07-12 18:47:35.983  4614  5842 W Summariser:   speed: medium
07-12 18:47:35.983  4614  5842 W Summariser:   freeze duration: 1.00
07-12 18:47:35.984  4614  5842 V ProcessingVideosEventHandler: onRemove
07-12 18:47:36.006  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:36.019  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:47:36.019  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:47:51.819  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@55e54b0)
07-12 18:47:51.819  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7533478240571925199:20200312_194830!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:47:51.826  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:51.900  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@717df29)
07-12 18:47:55.448  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:55.449  4614  4614 W NearbyFragment: Completed downloading 20200312_194830!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.628s
07-12 18:47:55.456  4614  4614 V FileManager: External storage is readable
07-12 18:47:55.457  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194830
07-12 18:47:55.457  4614  4614 D NearbyFragment: Summarising 20200312_194830!001.mp4
07-12 18:47:55.457  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4
07-12 18:47:55.463  4614  4614 V VideoManager: videoFromCursor
07-12 18:47:55.464  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:47:55.465  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:47:55.469  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:55.474  4614  5885 V SummariserIntentService: onHandleIntent
07-12 18:47:55.475  4614  5885 D SummariserIntentService: Video{id='1884', data='/storage/emulated/0/Download/Nearby/20200312_194830!001.mp4', name='20200312_194830!001.mp4', size=16986763, visible=true, mimeType='video/mp4'}
07-12 18:47:55.475  4614  5885 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:47:55.477  4614  5885 I FfmpegTools: Running ffmpeg with:
07-12 18:47:55.477  4614  5885 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194830!001.txt -f null -
07-12 18:47:55.626  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93d05b80] sws_param option is deprecated and ignored
07-12 18:48:00.748  4614  5885 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4
07-12 18:48:00.823  4614  5885 W Summariser: 2 active sections found
07-12 18:48:00.824  4614  5885 I FfmpegTools: Running ffmpeg with:
07-12 18:48:00.824  4614  5885 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4 -filter_complex [0:v]trim=0.000000:6.405000,setpts=PTS-STARTPTS[v0];[0:a]atrim=0.000000:6.405000,asetpts=PTS-STARTPTS[a0];[0:v]trim=14.379000:16.010000,setpts=PTS-STARTPTS[v1];[0:a]atrim=14.379000:16.010000,asetpts=PTS-STARTPTS[a1];[v0][a0][v1][a1]concat=n=2:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:48:00.992  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a199a0] sws_param option is deprecated and ignored
07-12 18:48:00.992  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a19ac0] sws_param option is deprecated and ignored
07-12 18:48:23.682  4614  5885 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194830!001.mp4
07-12 18:48:23.811  4614  5885 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:48:23.872  4614  5885 W Summariser: Summarisation completed
07-12 18:48:23.872  4614  5885 W Summariser:   filename: 20200312_194830!001.mp4
07-12 18:48:23.872  4614  5885 W Summariser:   active sections: 2
07-12 18:48:23.872  4614  5885 W Summariser:   time: 28.207s
07-12 18:48:23.872  4614  5885 W Summariser:   original duration: 16.01
07-12 18:48:23.872  4614  5885 W Summariser:   summarised duration: 8.10
07-12 18:48:23.872  4614  5885 W Summariser:   noise tolerance: 45.00
07-12 18:48:23.872  4614  5885 W Summariser:   quality: 23
07-12 18:48:23.872  4614  5885 W Summariser:   speed: medium
07-12 18:48:23.872  4614  5885 W Summariser:   freeze duration: 1.00
07-12 18:48:23.873  4614  5885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!001.mp4
07-12 18:48:23.878  4614  5885 V VideoManager: videoFromCursor
07-12 18:48:23.881  4614  5885 W NearbyFragment: Sending 20200312_194830!001.mp4 to Shark 1S [9c8f]
07-12 18:48:23.884  4614  5885 V ProcessingVideosEventHandler: onRemove
07-12 18:48:23.905  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:48:23.930  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@df247)
07-12 18:48:23.930  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-4833863654949913632:20200312_194930!003.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:48:23.947  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:48:23.976  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:48:23.976  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:48:24.207  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:48:31.188  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@fabfa74)
07-12 18:48:35.352  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:48:35.353  4614  4614 W NearbyFragment: Completed downloading 20200312_194930!003.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 11.421s
07-12 18:48:35.367  4614  4614 V FileManager: External storage is readable
07-12 18:48:35.368  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 18:48:35.368  4614  4614 D NearbyFragment: Summarising 20200312_194930!003.mp4
07-12 18:48:35.368  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194930!003.mp4
07-12 18:48:35.375  4614  4614 D VideoManager: videoCursor is null
07-12 18:48:35.488  4614  4614 V VideoManager: videoFromCursor
07-12 18:48:35.490  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:48:35.491  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:48:35.496  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:48:35.566  4614  5990 V SummariserIntentService: onHandleIntent
07-12 18:48:35.567  4614  5990 D SummariserIntentService: Video{id='1895', data='/storage/emulated/0/Download/Nearby/20200312_194930!003.mp4', name='20200312_194930!003.mp4', size=12672704, visible=true, mimeType='video/mp4'}
07-12 18:48:35.567  4614  5990 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194930/20200312_194930!003.mp4
07-12 18:48:35.569  4614  5990 I FfmpegTools: Running ffmpeg with:
07-12 18:48:35.569  4614  5990 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194930!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194930!003.txt -f null -
07-12 18:48:35.692  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a19820] sws_param option is deprecated and ignored
07-12 18:48:42.017  4614  5990 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194930!003.mp4
07-12 18:48:42.085  4614  5990 W Summariser: 1 active sections found
07-12 18:48:42.085  4614  5990 I FfmpegTools: Running ffmpeg with:
07-12 18:48:42.085  4614  5990 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194930!003.mp4 -filter_complex [0:v]trim=1.101000:12.010000,setpts=PTS-STARTPTS[v0];[0:a]atrim=1.101000:12.010000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194930/20200312_194930!003.mp4
07-12 18:48:42.226  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e6f3bc0] sws_param option is deprecated and ignored
07-12 18:49:17.374  4614  5990 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194930!003.mp4
07-12 18:49:17.437  4614  5990 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194930/20200312_194930!003.mp4
07-12 18:49:17.494  4614  5990 W Summariser: Summarisation completed
07-12 18:49:17.494  4614  5990 W Summariser:   filename: 20200312_194930!003.mp4
07-12 18:49:17.494  4614  5990 W Summariser:   active sections: 1
07-12 18:49:17.494  4614  5990 W Summariser:   time: 41.805s
07-12 18:49:17.494  4614  5990 W Summariser:   original duration: 12.01
07-12 18:49:17.494  4614  5990 W Summariser:   summarised duration: 10.95
07-12 18:49:17.494  4614  5990 W Summariser:   noise tolerance: 45.00
07-12 18:49:17.494  4614  5990 W Summariser:   quality: 23
07-12 18:49:17.494  4614  5990 W Summariser:   speed: medium
07-12 18:49:17.494  4614  5990 W Summariser:   freeze duration: 1.00
07-12 18:49:17.494  4614  5990 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194930/20200312_194930!003.mp4
07-12 18:49:17.499  4614  5990 D VideoManager: videoCursor is null
07-12 18:49:17.542  4614  5990 V VideoManager: videoFromCursor
07-12 18:49:17.545  4614  5990 W NearbyFragment: Sending 20200312_194930!003.mp4 to Shark 1S [9c8f]
07-12 18:49:17.549  4614  5990 V ProcessingVideosEventHandler: onRemove
07-12 18:49:17.588  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:17.602  4614  4627 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:49:17.602  4614  4627 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:49:17.642  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@a8a176a)
07-12 18:49:17.643  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7272269665391572034:20200312_195330!003.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:49:17.663  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:18.003  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:22.161  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5ea745b)
07-12 18:49:27.947  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:27.947  4614  4614 W NearbyFragment: Completed downloading 20200312_195330!003.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 10.304s
07-12 18:49:27.962  4614  4614 V FileManager: External storage is readable
07-12 18:49:27.963  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_195330
07-12 18:49:27.963  4614  4614 D NearbyFragment: Summarising 20200312_195330!003.mp4
07-12 18:49:27.964  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_195330!003.mp4
07-12 18:49:27.969  4614  4614 D VideoManager: videoCursor is null
07-12 18:49:27.991  4614  4614 V VideoManager: videoFromCursor
07-12 18:49:27.993  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:49:27.994  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:49:27.998  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:28.004  4614  6110 V SummariserIntentService: onHandleIntent
07-12 18:49:28.005  4614  6110 D SummariserIntentService: Video{id='1898', data='/storage/emulated/0/Download/Nearby/20200312_195330!003.mp4', name='20200312_195330!003.mp4', size=12639806, visible=true, mimeType='video/mp4'}
07-12 18:49:28.005  4614  6110 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!003.mp4
07-12 18:49:28.009  4614  6110 I FfmpegTools: Running ffmpeg with:
07-12 18:49:28.009  4614  6110 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195330!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_195330!003.txt -f null -
07-12 18:49:28.189  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e6f3b00] sws_param option is deprecated and ignored
07-12 18:49:33.700  4614  6110 W Summariser: 1 active sections found
07-12 18:49:33.701  4614  6110 I FfmpegTools: Running ffmpeg with:
07-12 18:49:33.701  4614  6110 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195330!003.mp4 -filter_complex [0:v]trim=4.304000:7.773000,setpts=PTS-STARTPTS[v0];[0:a]atrim=4.304000:7.773000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!003.mp4
07-12 18:49:33.832  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f330ea0] sws_param option is deprecated and ignored
07-12 18:49:45.140  4614  6110 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_195330!003.mp4
07-12 18:49:45.212  4614  6110 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!003.mp4
07-12 18:49:45.268  4614  6110 W Summariser: Summarisation completed
07-12 18:49:45.268  4614  6110 W Summariser:   filename: 20200312_195330!003.mp4
07-12 18:49:45.268  4614  6110 W Summariser:   active sections: 1
07-12 18:49:45.268  4614  6110 W Summariser:   time: 17.134s
07-12 18:49:45.268  4614  6110 W Summariser:   original duration: 12.03
07-12 18:49:45.268  4614  6110 W Summariser:   summarised duration: 3.53
07-12 18:49:45.268  4614  6110 W Summariser:   noise tolerance: 45.00
07-12 18:49:45.268  4614  6110 W Summariser:   quality: 23
07-12 18:49:45.268  4614  6110 W Summariser:   speed: medium
07-12 18:49:45.268  4614  6110 W Summariser:   freeze duration: 1.00
07-12 18:49:45.268  4614  6110 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_195330/20200312_195330!003.mp4
07-12 18:49:45.275  4614  6110 D VideoManager: videoCursor is null
07-12 18:49:45.296  4614  6110 V VideoManager: videoFromCursor
07-12 18:49:45.299  4614  6110 W NearbyFragment: Sending 20200312_195330!003.mp4 to Shark 1S [9c8f]
07-12 18:49:45.303  4614  6110 V ProcessingVideosEventHandler: onRemove
07-12 18:49:45.321  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:45.348  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:49:45.348  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:49:45.388  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@1002609)
07-12 18:49:45.389  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6635684742983774860:20200312_195430!002.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:49:45.398  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:45.442  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:45.464  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@c9d200e)
07-12 18:49:51.346  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:51.347  4614  4614 W NearbyFragment: Completed downloading 20200312_195430!002.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.957s
07-12 18:49:51.356  4614  4614 V FileManager: External storage is readable
07-12 18:49:51.357  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_195430
07-12 18:49:51.357  4614  4614 D NearbyFragment: Summarising 20200312_195430!002.mp4
07-12 18:49:51.358  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_195430!002.mp4
07-12 18:49:51.363  4614  4614 D VideoManager: videoCursor is null
07-12 18:49:51.383  4614  4614 V VideoManager: videoFromCursor
07-12 18:49:51.385  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:49:51.386  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:49:51.391  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:49:51.401  4614  6212 V SummariserIntentService: onHandleIntent
07-12 18:49:51.414  4614  6212 D SummariserIntentService: Video{id='1900', data='/storage/emulated/0/Download/Nearby/20200312_195430!002.mp4', name='20200312_195430!002.mp4', size=16840890, visible=true, mimeType='video/mp4'}
07-12 18:49:51.415  4614  6212 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_195430/20200312_195430!002.mp4
07-12 18:49:51.418  4614  6212 I FfmpegTools: Running ffmpeg with:
07-12 18:49:51.418  4614  6212 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195430!002.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_195430!002.txt -f null -
07-12 18:49:51.638  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f330e40] sws_param option is deprecated and ignored
07-12 18:49:59.483  4614  6212 W Summariser: 2 active sections found
07-12 18:49:59.484  4614  6212 I FfmpegTools: Running ffmpeg with:
07-12 18:49:59.484  4614  6212 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_195430!002.mp4 -filter_complex [0:v]trim=0.000000:2.235000,setpts=PTS-STARTPTS[v0];[0:a]atrim=0.000000:2.235000,asetpts=PTS-STARTPTS[a0];[0:v]trim=6.773000:10.643000,setpts=PTS-STARTPTS[v1];[0:a]atrim=6.773000:10.643000,asetpts=PTS-STARTPTS[a1];[v0][a0][v1][a1]concat=n=2:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_195430/20200312_195430!002.mp4
07-12 18:49:59.666  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8ea57240] sws_param option is deprecated and ignored
07-12 18:49:59.666  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8ea573c0] sws_param option is deprecated and ignored
07-12 18:50:16.836  4614  6212 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_195430!002.mp4
