--------- beginning of main
07-12 18:55:29.509  6885  6885 I zygote  : Late-enabling -Xcheck:jni
07-12 18:55:29.773  6885  6885 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg:     Stream #0:1
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg: (eng)
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg: : Audio: aac (mp4a / 0x6134706D), 16000 Hz, stereo, fltp, 47 kb/s
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg:  (default)
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg:     Metadata:
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg:       creation_time   : 
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg: 2020-03-12T04:07:43.000000Z
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.450  6885  7254 I mobile-ffmpeg:       handler_name    : 
07-12 18:56:34.451  6885  7254 I mobile-ffmpeg: PittaSoft Sound Media Handler
07-12 18:56:34.451  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.479  6885  7213 V FileManager: External storage is readable
07-12 18:56:34.480  6885  7213 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_150643
07-12 18:56:34.481  6885  7213 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_150643.mp4 with 16s long segments
07-12 18:56:34.483  6885  7213 I FfmpegTools: Running ffmpeg with:
07-12 18:56:34.483  6885  7213 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_150643.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!%03d.mp4
07-12 18:56:34.499  6885  7254 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8f169e00] Found duplicated MOOV Atom. Skipped it
07-12 18:56:34.554  6885  7254 I mobile-ffmpeg: Input #0, mov,mp4,m4a,3gp,3g2,mj2, from '/storage/emulated/0/Movies/raw/20200312_150643.mp4':
07-12 18:56:34.554  6885  7254 I mobile-ffmpeg:   Metadata:
07-12 18:56:34.554  6885  7254 I mobile-ffmpeg:     creation_time   : 
07-12 18:56:34.554  6885  7254 I mobile-ffmpeg: 2020-03-12T04:07:43.000000Z
07-12 18:56:34.554  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg:     major_brand     : 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: mp42
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg:     minor_version   : 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: 1
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg:     compatible_brands: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: mp42mp42
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg:   Duration: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: 00:01:00.02
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: , start: 
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: 0.000000
07-12 18:56:34.555  6885  7254 I mobile-ffmpeg: , bitrate: 
07-12 18:56:34.556  6885  7254 I mobile-ffmpeg: 9328 kb/s
07-12 18:56:34.556  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.556  6885  7254 I mobile-ffmpeg:     Stream #0:0
07-12 18:56:34.556  6885  7254 I mobile-ffmpeg: (eng)
07-12 18:56:34.559  6885  7254 I mobile-ffmpeg: : Video: h264 (avc1 / 0x31637661), yuvj420p(pc, bt709), 1280x720, 8381 kb/s
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg: , 
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg: 29.97 fps, 
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg: 29.97 tbr, 
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg: 1k tbn, 
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg: 2k tbc
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg:  (default)
07-12 18:56:34.560  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.561  6885  7254 I mobile-ffmpeg:     Metadata:
07-12 18:56:34.561  6885  7254 I mobile-ffmpeg:       creation_time   : 
07-12 18:56:34.561  6885  7254 I mobile-ffmpeg: 2020-03-12T04:07:43.000000Z
07-12 18:56:34.561  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.561  6885  7254 I mobile-ffmpeg:       handler_name    : 
07-12 18:56:34.561  6885  7254 I mobile-ffmpeg: PittaSoft Video Media Handler
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg:     Stream #0:1
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg: (eng)
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg: : Audio: aac (mp4a / 0x6134706D), 16000 Hz, stereo, fltp, 47 kb/s
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg:  (default)
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.562  6885  7254 I mobile-ffmpeg:     Metadata:
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg:       creation_time   : 
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg: 2020-03-12T04:07:43.000000Z
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg:       handler_name    : 
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg: PittaSoft Sound Media Handler
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.563  6885  7254 I mobile-ffmpeg: [segment @ 0x8f16b000] Opening '/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!000.mp4' for writing
07-12 18:56:34.564  6885  7254 I mobile-ffmpeg: Output #0, segment, to '/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!%03d.mp4':
07-12 18:56:34.564  6885  7254 I mobile-ffmpeg:   Metadata:
07-12 18:56:34.564  6885  7254 I mobile-ffmpeg:     compatible_brands: 
07-12 18:56:34.564  6885  7254 I mobile-ffmpeg: mp42mp42
07-12 18:56:34.564  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.564  6885  7254 I mobile-ffmpeg:     major_brand     : 
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg: mp42
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg:     minor_version   : 
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg: 1
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg:     encoder         : 
07-12 18:56:34.565  6885  7254 I mobile-ffmpeg: Lavf58.42.100
07-12 18:56:34.566  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.566  6885  7254 I mobile-ffmpeg:     Stream #0:0
07-12 18:56:34.566  6885  7254 I mobile-ffmpeg: (eng)
07-12 18:56:34.566  6885  7254 I mobile-ffmpeg: : Video: h264 (avc1 / 0x31637661), yuvj420p(pc, bt709), 1280x720, q=2-31, 8381 kb/s
07-12 18:56:34.566  6885  7254 I mobile-ffmpeg: , 
07-12 18:56:34.567  6885  7254 I mobile-ffmpeg: 29.97 fps, 
07-12 18:56:34.567  6885  7254 I mobile-ffmpeg: 29.97 tbr, 
07-12 18:56:34.567  6885  7254 I mobile-ffmpeg: 16k tbn, 
07-12 18:56:34.567  6885  7254 I mobile-ffmpeg: 1k tbc
07-12 18:56:34.567  6885  7254 I mobile-ffmpeg:  (default)
07-12 18:56:34.567  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg:     Metadata:
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg:       creation_time   : 
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg: 2020-03-12T04:07:43.000000Z
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg:       handler_name    : 
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg: PittaSoft Video Media Handler
07-12 18:56:34.568  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.569  6885  7254 I mobile-ffmpeg:     Stream #0:1
07-12 18:56:34.569  6885  7254 I mobile-ffmpeg: (eng)
07-12 18:56:34.569  6885  7254 I mobile-ffmpeg: : Audio: aac (mp4a / 0x6134706D), 16000 Hz, stereo, fltp, 47 kb/s
07-12 18:56:34.569  6885  7254 I mobile-ffmpeg:  (default)
07-12 18:56:34.569  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.569  6885  7254 I mobile-ffmpeg:     Metadata:
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg:       creation_time   : 
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg: 2020-03-12T04:07:43.000000Z
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg:       handler_name    : 
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg: PittaSoft Sound Media Handler
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.570  6885  7254 I mobile-ffmpeg: Stream mapping:
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg:   Stream #0:0 -> #0:0
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg:  (copy)
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg:   Stream #0:1 -> #0:1
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg:  (copy)
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg: 
07-12 18:56:34.571  6885  7254 I mobile-ffmpeg: Press [q] to stop, [?] for help
07-12 18:56:34.686  6885  7254 I mobile-ffmpeg: [segment @ 0x8f16b000] Opening '/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!001.mp4' for writing
07-12 18:56:35.216  6885  7254 I mobile-ffmpeg: [segment @ 0x8f16b000] Opening '/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!002.mp4' for writing
07-12 18:56:35.216  6885  7254 I mobile-ffmpeg: frame=  964 fps=0.0 q=-1.0 size=N/A time=00:00:32.12 bitrate=N/A speed=48.8x    
07-12 18:56:35.346  6885  7254 I mobile-ffmpeg: [segment @ 0x8f16b000] Opening '/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!003.mp4' for writing
07-12 18:56:35.459  6885  7254 I mobile-ffmpeg: frame= 1800 fps=0.0 q=-1.0 Lsize=N/A time=00:01:00.02 bitrate=N/A speed=66.5x    
07-12 18:56:35.459  6885  7254 I mobile-ffmpeg: video:61407kB audio:345kB subtitle:0kB other streams:0kB global headers:0kB muxing overhead: 
07-12 18:56:35.460  6885  7254 I mobile-ffmpeg: unknown
07-12 18:56:35.460  6885  7254 I mobile-ffmpeg: 
07-12 18:56:35.462  6885  7213 V FileManager: External storage is readable
07-12 18:56:35.463  6885  7213 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_150643
07-12 18:56:35.463  6885  7213 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_150643
07-12 18:56:35.467  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!000.mp4
07-12 18:56:35.471  6885  7213 D VideoManager: videoCursor is null
07-12 18:56:36.164  6885  7213 V VideoManager: videoFromCursor
07-12 18:56:36.165  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!001.mp4
07-12 18:56:36.169  6885  7213 D VideoManager: videoCursor is null
07-12 18:56:36.189  6885  7213 V VideoManager: videoFromCursor
07-12 18:56:36.192  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!002.mp4
07-12 18:56:36.197  6885  7213 D VideoManager: videoCursor is null
07-12 18:56:36.218  6885  7213 V VideoManager: videoFromCursor
07-12 18:56:36.219  6885  7213 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!003.mp4
07-12 18:56:36.223  6885  7213 D VideoManager: videoCursor is null
07-12 18:56:36.243  6885  7213 V VideoManager: videoFromCursor
07-12 18:56:36.246  6885  7213 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:56:36.248  6885  7213 W NearbyFragment: Sending 20200312_150643!000.mp4 to Galaxy S8 [2802]
07-12 18:56:36.261  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:37.253  6885  7213 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 18:56:37.258  6885  7213 V DashDownloadManager: Started downloading: 20200312_150744.mp4
07-12 18:56:39.287  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:39.486  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@3e41611)
07-12 18:56:39.488  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_150643!000.mp4
07-12 18:56:39.489  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:56:39.493  6885  6885 V FileManager: External storage is readable
07-12 18:56:39.494  6885  6885 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150643
07-12 18:56:39.495  6885  6885 D NearbyFragment: Summarising 20200312_150643!001.mp4
07-12 18:56:39.496  6885  6885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!001.mp4
07-12 18:56:39.502  6885  6885 V VideoManager: videoFromCursor
07-12 18:56:39.504  6885  6885 V ProcessingVideosEventHandler: onAdd
07-12 18:56:39.504  6885  6885 V RawFootageEventHandler: onRemove
07-12 18:56:39.512  6885  7267 V SummariserIntentService: onHandleIntent
07-12 18:56:39.514  6885  7267 D SummariserIntentService: Video{id='1906', data='/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!001.mp4', name='20200312_150643!001.mp4', size=16853523, visible=true, mimeType='video/mp4'}
07-12 18:56:39.514  6885  7267 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150643/20200312_150643!001.mp4
07-12 18:56:39.519  6885  7267 I FfmpegTools: Running ffmpeg with:
07-12 18:56:39.519  6885  7267 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150643!001.txt -f null -
07-12 18:56:39.584  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:39.632  6885  7254 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xa70463e0] sws_param option is deprecated and ignored
07-12 18:56:41.959  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@ce9a102)
07-12 18:56:41.960  6885  6885 D NearbyFragment: 20200312_150643!000.mp4 from Endpoint{id=Hqzs, name=Galaxy S8 [2802]} contained no activity
07-12 18:56:41.960  6885  6885 V NearbyFragment: Received a segment of 20200312_150643
07-12 18:56:41.961  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:56:41.963  6885  6885 W NearbyFragment: Sending 20200312_150643!002.mp4 to Galaxy S8 [2802]
07-12 18:56:41.978  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:41.996  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:45.778  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:45.912  6885  6885 D NearbyFragment: onPayloadReceived(endpointId=Hqzs, payload=com.google.android.gms.nearby.connection.Payload@86a7649)
07-12 18:56:45.913  6885  6885 D NearbyFragment: Endpoint{id=Hqzs, name=Galaxy S8 [2802]} has finished downloading 20200312_150643!002.mp4
07-12 18:56:45.914  6885  6885 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 18:56:45.919  6885  6885 V FileManager: External storage is readable
07-12 18:56:45.919  6885  6885 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_150643
07-12 18:56:45.920  6885  6885 D NearbyFragment: Summarising 20200312_150643!003.mp4
07-12 18:56:45.921  6885  6885 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!003.mp4
07-12 18:56:45.927  6885  6885 V VideoManager: videoFromCursor
07-12 18:56:45.929  6885  6885 V ProcessingVideosEventHandler: onAdd
07-12 18:56:45.930  6885  6885 V RawFootageEventHandler: onRemove
07-12 18:56:45.958  6885  6885 V NearbyFragment: Transfer to Endpoint{id=Hqzs, name=Galaxy S8 [2802]} complete
07-12 18:56:46.309  6885  7267 W Summariser: No activity detected
07-12 18:56:46.311  6885  7267 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!001.mp4
07-12 18:56:46.391  6885  7267 W Summariser: Summarisation completed
07-12 18:56:46.391  6885  7267 W Summariser:   filename: 20200312_150643!001.mp4
07-12 18:56:46.391  6885  7267 W Summariser:   active sections: 0
07-12 18:56:46.391  6885  7267 W Summariser:   time: 06.795s
07-12 18:56:46.391  6885  7267 W Summariser:   original duration: 16.01
07-12 18:56:46.391  6885  7267 W Summariser:   summarised duration: -1.00
07-12 18:56:46.391  6885  7267 W Summariser:   noise tolerance: 45.00
07-12 18:56:46.391  6885  7267 W Summariser:   quality: 23
07-12 18:56:46.391  6885  7267 W Summariser:   speed: medium
07-12 18:56:46.391  6885  7267 W Summariser:   freeze duration: 1.00
07-12 18:56:46.391  6885  7267 V NearbyFragment: Received a segment of 20200312_150643
07-12 18:56:46.391  6885  7267 V ProcessingVideosEventHandler: onRemove
07-12 18:56:46.395  6885  7267 V SummariserIntentService: onHandleIntent
07-12 18:56:46.396  6885  7267 D SummariserIntentService: Video{id='1908', data='/storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!003.mp4', name='20200312_150643!003.mp4', size=12603801, visible=true, mimeType='video/mp4'}
07-12 18:56:46.396  6885  7267 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150643/20200312_150643!003.mp4
07-12 18:56:46.398  6885  7267 I FfmpegTools: Running ffmpeg with:
07-12 18:56:46.398  6885  7267 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_150643/20200312_150643!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150643!003.txt -f null -
